"gene","statistic","p.value","p_adj"
"NUDT2",0.106291032992604,0.144402641415009,0.207866789815532
"AGO1",0.10625604149991,0.144535579090787,0.20804211754139
"HSP90B1",0.106245544052102,0.144575478530213,0.208083510868546
"THSD4",0.106210552559409,0.144708537134085,0.208258968907773
"PRPF18",0.106191307238428,0.144781759031049,0.208348291852663
"ARHGAP33",0.106182559365254,0.144815051019042,0.208380144297067
"N4BP2L2",0.106156315745734,0.14491496189288,0.208507845016289
"ZFP36L1",0.106135320850118,0.144994928301874,0.208606831597396
"EMC6",0.106126572976945,0.145028257533898,0.20863871034533
"RRAD",0.106121324253041,0.145048257867315,0.208651410608486
"RAET1E",0.10607233616327,0.145235028724789,0.208903989253247
"CP",0.106047842118385,0.145328482644881,0.209022313583042
"SLF2",0.105995354879345,0.145528894867748,0.20926221439406
"AK7",0.105972610409094,0.145615805328196,0.209371066310677
"ERVFRD-1",0.105962112961286,0.145655931141544,0.209412638183178
"S100A7",0.10580989996807,0.146238699497776,0.210218130528053
"XXYLT1",0.105792404221724,0.146305797616254,0.21027567623905
"AUP1",0.105736417833414,0.146520668631728,0.210542433435882
"DTHD1",0.105662935698758,0.146803050167981,0.210915744667837
"PRRX1",0.105650688676316,0.146850153873759,0.210960631021684
"MOSPD2",0.105643690377777,0.146877075424811,0.210973408755096
"PRAMEF8",0.105587703989468,0.147092582645126,0.211266713333875
"FAM107A",0.10557370739239,0.147146496907743,0.21132789728153
"ZNF778",0.105563209944582,0.147186942439995,0.211369729873844
"CPZ",0.105517721004081,0.147362303852387,0.211589020277325
"PARD6B",0.105517721004081,0.147362303852387,0.211589020277325
"TNC",0.105447738018694,0.147632399955011,0.21194424641093
"AARS1",0.105431991846982,0.147693223270596,0.211998973007582
"OR10A3",0.105431991846982,0.147693223270596,0.211998973007582
"CRYBB1",0.105426743123078,0.147713501930217,0.212011786201102
"CTNNBL1",0.10539350120502,0.147841982461711,0.212173290138727
"TEX13B",0.105391751630385,0.147848746940747,0.212173290138727
"TXNDC15",0.105384753331846,0.147875807203025,0.212195818311464
"ALDH4A1",0.105377755033308,0.147902871219314,0.212218348409028
"EIF4EBP3",0.10533751481671,0.148058562177579,0.212425421159135
"OR10H5",0.105293775450844,0.14822793232438,0.212635752676099
"G2E3",0.105283278003035,0.148268602997432,0.212677759568359
"COL21A1",0.105265782256689,0.148336406242272,0.21275867621386
"C3orf14",0.105241288211803,0.148431370250499,0.212862187729273
"HSPBP1",0.105220293316187,0.148512804626085,0.212962618181569
"RNPS1",0.105215044592283,0.148533168507553,0.212968849668034
"WNT3A",0.105213295017649,0.148539956938092,0.212968849668034
"NDUFA4L2",0.105201047995206,0.148587482533004,0.213020635893635
