"region","celltype","contrast","full_estimate","full_p_adj","min_loo_estimate","max_loo_estimate","max_abs_delta","n_loo","any_sig_flip","any_direction_flip"
"Arteries","Microglia4","Disease_effect",-1.24100626443336,2.43729329554587e-10,-1.39411427124517,-1.1587581944104,0.153108006811816,4,FALSE,FALSE
"Arteries","Astrocytes4","Disease_effect",0.55552249028817,0.00157120068310103,0.410636004011815,0.678637977571349,0.144886486276354,4,FALSE,FALSE
"Arteries","Oligodendrocytes5","Disease_effect",0.902810937927718,0.00335963272215303,0.759694833332908,1.03078924955945,0.14311610459481,4,FALSE,FALSE
"Parenchyma","Oligodendrocytes3","Disease_effect",1.31510953607467,2.138466156058e-09,1.1724275400244,1.42523901785322,0.142681996050276,4,FALSE,FALSE
"Arteries","Microglia5","Disease_effect",1.07628052899461,0.000913721545056611,0.93596329914409,1.17747203128183,0.140317229850518,4,FALSE,FALSE
"Arteries","ExNeuron13","Disease_effect",0.85690750062564,0.00066246613117783,0.720259191811378,0.984676521174611,0.136648308814262,4,FALSE,FALSE
"Arteries","InhNeuron1","Disease_effect",0.618593307124546,0.0472285206172166,0.48371715299565,0.727224840437367,0.134876154128896,4,TRUE,FALSE
"Arteries","Oligodendrocytes7","Disease_effect",0.976625108942909,3.41344053199008e-05,0.86445089981069,1.10291359413245,0.126288485189541,4,FALSE,FALSE
"Arteries","OPC3","Disease_effect",0.841161146615277,0.00141075613728815,0.728236816751171,0.963739664976041,0.122578518360764,4,FALSE,FALSE
"Arteries","Microglia3","Disease_effect",1.4225055055707,4.23663255233563e-12,1.32351849726116,1.54018726123981,0.117681755669105,4,FALSE,FALSE
"Arteries","ExNeuron11","Disease_effect",0.813407010436555,0.000913721545056611,0.703744553583024,0.917327422748242,0.109662456853532,4,FALSE,FALSE
"Arteries","ExNeuron2","Disease_effect",-0.089615264572179,0.652925264853665,-0.173205348307256,0.0182204933130358,0.107835757885215,4,FALSE,TRUE
"Arteries","ExNeuron6","Disease_effect",0.365791099693346,0.219157846641894,0.270711941933585,0.450721911160605,0.0950791577597612,4,FALSE,FALSE
"Parenchyma","ExNeuron13","Disease_effect",-0.157206916009953,0.483955667475045,-0.232400688516941,-0.0793509879280168,0.0778559280819366,4,FALSE,FALSE
"Arteries","SMC","Disease_effect",0.272826355118576,0.402060633477573,0.222317413176554,0.322213092223436,0.0505089419420217,4,FALSE,FALSE
"Arteries","Oligodendrocytes3","Disease_effect",1.04527625095485,2.4429900431363e-05,1.00754711420202,1.07766129798599,0.0377291367528283,4,FALSE,FALSE
