"region","celltype","contrast","full_estimate","full_p_adj","min_loo_estimate","max_loo_estimate","max_abs_delta","n_loo","any_sig_flip","any_direction_flip"
"Arteries","InhNeuron3","Disease_effect",0.671179974998983,0.000789887732865555,0.45561946632519,1.03961332836786,0.368433353368875,4,FALSE,FALSE
"Capillaries","ExNeuron9","AD_overall_vs_Control",0.645712711110372,0.0594773966166091,0.277644356411434,1.00303224952037,0.368068354698939,4,TRUE,FALSE
"Capillaries","VLMC1","Disease_effect",0.391878074586492,0.161251563907847,0.0252578526302007,0.551046129437206,0.366620221956291,4,FALSE,FALSE
"Capillaries","ExNeuron6","AD_overall_vs_Control",0.531000712480597,0.0687928174112969,0.200179013354099,0.895087523016946,0.364086810536349,4,TRUE,FALSE
"Arteries","InhNeuron2","Disease_effect",0.661027239451733,0.00466859458531341,0.486259040020446,1.02468318210122,0.363655942649491,4,TRUE,FALSE
"Capillaries","Microglia1","AD_overall_vs_Control",0.664391359779986,0.00689623213554603,0.301656266422124,0.996976864582178,0.362735093357861,4,TRUE,FALSE
"Arteries","Astrocytes1","Disease_effect",0.506580740652396,0.0683834234599834,0.342895667886103,0.868894651216992,0.362313910564596,4,TRUE,FALSE
"Parenchyma","Microglia5","Disease_effect",0.997274280313862,0.000406454202594133,0.708066043280373,1.35931139587535,0.362037115561489,4,TRUE,FALSE
"Capillaries","ExNeuron5","Disease_effect",0.327235135301889,0.202020995655195,-0.0341220199455702,0.487944120365255,0.36135715524746,4,FALSE,TRUE
"Arteries","ExNeuron10","AD_overall_vs_Control",1.00406778055996,1.59052789603331e-06,0.786185978226593,1.36517432212135,0.361106541561385,4,FALSE,FALSE
"Capillaries","Astrocytes4","Amyloid_effect",0.101423869805389,0.798704314561618,-0.225161682943132,0.462310147342843,0.360886277537455,4,FALSE,TRUE
"Capillaries","ExNeuron2","Amyloid_effect",0.773204717175019,0.0033471637982484,0.412821103815484,0.987425509959486,0.360383613359535,4,TRUE,FALSE
"Parenchyma","Oligodendrocytes6","Disease_effect",0.954100594081632,0.000327359723450521,0.593750679100895,1.09954958258136,0.360349914980736,4,FALSE,FALSE
"Capillaries","ExNeuron12","Disease_effect",0.737238352252319,0.0132920232669713,0.465904033236518,1.09604502014503,0.358806667892714,4,TRUE,FALSE
"Capillaries","Microglia3","Disease_effect",0.63315054520467,0.0132920232669713,0.27504176700653,0.838238032852659,0.358108778198141,4,TRUE,FALSE
"Parenchyma","ExNeuron13","AD_overall_vs_Control",0.797805805544301,5.01373687466409e-05,0.44020405026356,0.981928971828021,0.357601755280741,4,TRUE,FALSE
"Capillaries","ExNeuron7","Disease_effect",0.913570423437571,0.0132920232669713,0.60622179319771,1.27055825163912,0.356987828201551,4,TRUE,FALSE
"Capillaries","InhNeuron5","AD_overall_vs_Control",0.779509134914043,0.000982338777510864,0.423283582856911,1.04444258473322,0.356225552057132,4,TRUE,FALSE
"Capillaries","InhNeuron1","Disease_effect",0.590402208481677,0.0400164802915265,0.236069609897501,0.850291599741174,0.354332598584176,4,TRUE,FALSE
"Parenchyma","Astrocytes4","Disease_effect",0.705241212832922,0.00476114168150876,0.408132883410816,1.05940505496791,0.354163842134983,4,TRUE,FALSE
"Capillaries","Oligodendrocytes4","Amyloid_effect",0.124021978244891,0.815561418687862,-0.142115925962571,0.476852947896195,0.352830969651304,4,TRUE,TRUE
"Arteries","ExNeuron6","AD_overall_vs_Control",0.334980153164691,0.228839165945341,0.0589261282686995,0.687048836741737,0.352068683577046,4,TRUE,FALSE
"Parenchyma","ExNeuron1","Disease_effect",0.570065100635707,0.0478179710230213,0.382121954635549,0.921550139532276,0.351485038896569,4,TRUE,FALSE
"Arteries","InhNeuron5","Disease_effect",0.506492008708302,0.0127270680042564,0.29369848600075,0.856086461846848,0.349594453138546,4,TRUE,FALSE
"Parenchyma","OPC1","Disease_effect",1.0146430333468,6.45787579071985e-06,0.800292772478243,1.36272945683125,0.348086423484457,4,FALSE,FALSE
