Scan Name,ROI,Segment (Name/ Label),Segment Tags,Custom Segment Name,LOT_Human_NGS_Whole_Transcriptome_Atlas_RNA_1_0,ROI_ID,Scan_ID,disease_status,pathology,region,AnnData_ROI,celltype,rel_abundance
BRC 2495 BRC 2052,168,Full ROI,,,HW0110125,2052_D,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,168,Oligodendrocytes3,0.007820609
BRC 2495 BRC 2052,169,Full ROI,,,HW0110125,2052_D 002,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,169,Oligodendrocytes3,0.010143127
BRC 2495 BRC 2052,170,Full ROI,,,HW0110125,2052_D 003,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,170,Oligodendrocytes3,0.016799085
BRC 2495 BRC 2052,171,Full ROI,,,HW0110125,2052_D 004,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,171,Oligodendrocytes3,0.014265559
BRC 2495 BRC 2052,172,Full ROI,,,HW0110125,2052_D 005,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,172,Oligodendrocytes3,0.0144852195
BRC 2495 BRC 2052,173,Full ROI,,,HW0110125,2052_D 006,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,173,Oligodendrocytes3,0.010014011
BRC 2495 BRC 2052,174,Full ROI,,,HW0110125,2052_E,BRC 2495 BRC 2052,Control,AmyloidFree,Capillaries,174,Oligodendrocytes3,0.017203826
BRC 2495 BRC 2052,175,Full ROI,,,HW0110125,2052_E 002,BRC 2495 BRC 2052,Control,AmyloidFree,Capillaries,175,Oligodendrocytes3,0.0064145783
BRC 2495 BRC 2052,176,Full ROI,,,HW0110125,2052_E 003,BRC 2495 BRC 2052,Control,AmyloidFree,Capillaries,176,Oligodendrocytes3,0.012018347
BRC 2495 BRC 2052,177,Full ROI,,,HW0110125,2052_E 004,BRC 2495 BRC 2052,Control,AmyloidFree,Capillaries,177,Oligodendrocytes3,0.009749285
BRC 2495 BRC 2052,178,Full ROI,,,HW0110125,2052_F,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,178,Oligodendrocytes3,0.012267652
BRC 2495 BRC 2052,179,Full ROI,,,HW0110125,2052_F 002,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,179,Oligodendrocytes3,0.014228104
BRC 2495 BRC 2052,180,Full ROI,,,HW0110125,2052_F 003,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,180,Oligodendrocytes3,0.009036557
BRC 2495 BRC 2052,181,Full ROI,,,HW0110125,2052_F 004,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,181,Oligodendrocytes3,0.014525201
BRC 2495 BRC 2052,182,Full ROI,,,HW0110125,2052_F 005,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,182,Oligodendrocytes3,0.004747594
BRC 2495 BRC 2052,183,Full ROI,,,HW0110125,2052_F 006,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,183,Oligodendrocytes3,-0.000990323
BRC 2534 BRC 2732,38,Full ROI,,,HW0110125,2732_D,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,38,ExNeuron13,0.015310766
BRC 2534 BRC 2732,39,Full ROI,,,HW0110125,2732_D 002,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,39,ExNeuron13,0.029689267
BRC 2534 BRC 2732,40,Full ROI,,,HW0110125,2732_D 003,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,40,ExNeuron13,0.027314471
BRC 2534 BRC 2732,41,Full ROI,,,HW0110125,2732_D 005,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,41,ExNeuron13,-0.0043747267
BRC 2534 BRC 2732,42,Full ROI,,,HW0110125,2732_D 006,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,42,ExNeuron13,-0.007204674
BRC 2534 BRC 2732,43,Full ROI,,,HW0110125,2732_D 007,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,43,ExNeuron13,-0.0042340583
BRC 2534 BRC 2732,44,Full ROI,,,HW0110125,2732_E,BRC 2534 BRC 2732,Control,AmyloidFree,Capillaries,44,ExNeuron13,0.025306206
BRC 2534 BRC 2732,45,Full ROI,,,HW0110125,2732_E 002,BRC 2534 BRC 2732,Control,AmyloidFree,Capillaries,45,ExNeuron13,0.02042497
BRC 2534 BRC 2732,46,Full ROI,,,HW0110125,2732_E 003,BRC 2534 BRC 2732,Control,AmyloidFree,Capillaries,46,ExNeuron13,0.031132052
BRC 2534 BRC 2732,47,Full ROI,,,HW0110125,2732_E 004,BRC 2534 BRC 2732,Control,AmyloidFree,Capillaries,47,ExNeuron13,0.023756398
BRC 2534 BRC 2732,48,Full ROI,,,HW0110125,2732_F,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,48,ExNeuron13,0.038070776
BRC 2534 BRC 2732,49,Full ROI,,,HW0110125,2732_F 002,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,49,ExNeuron13,0.023667999
BRC 2534 BRC 2732,50,Full ROI,,,HW0110125,2732_F 003,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,50,ExNeuron13,0.031479444
BRC 2534 BRC 2732,51,Full ROI,,,HW0110125,2732_F 004,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,51,ExNeuron13,0.030185383
BRC 2534 BRC 2732,52,Full ROI,,,HW0110125,2732_F 005,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,52,ExNeuron13,0.037628468
BRC 2534 BRC 2732,53,Full ROI,,,HW0110125,2732_F 006,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,53,ExNeuron13,0.026534151
BRC 2845 BRC 2497,54,Full ROI,,,HW0110125,2497_D,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,54,ExNeuron13,0.023668032
BRC 2845 BRC 2497,55,Full ROI,,,HW0110125,2497_D 002,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,55,ExNeuron13,0.022690915
BRC 2845 BRC 2497,56,Full ROI,,,HW0110125,2497_D 003,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,56,ExNeuron13,0.020388473
BRC 2845 BRC 2497,57,Full ROI,,,HW0110125,2497_D 004,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,57,ExNeuron13,0.024039866
BRC 2845 BRC 2497,58,Full ROI,,,HW0110125,2497_D 005,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,58,ExNeuron13,0.02134277
BRC 2845 BRC 2497,59,Full ROI,,,HW0110125,2497_E,BRC 2845 BRC 2497,Control,AmyloidFree,Capillaries,59,ExNeuron13,0.02152342
BRC 2845 BRC 2497,60,Full ROI,,,HW0110125,2497_E 002,BRC 2845 BRC 2497,Control,AmyloidFree,Capillaries,60,ExNeuron13,0.02152021
BRC 2845 BRC 2497,61,Full ROI,,,HW0110125,2497_E 003,BRC 2845 BRC 2497,Control,AmyloidFree,Capillaries,61,ExNeuron13,0.021267796
BRC 2845 BRC 2497,62,Full ROI,,,HW0110125,2497_E 004,BRC 2845 BRC 2497,Control,AmyloidFree,Capillaries,62,ExNeuron13,0.021114135
BRC 2845 BRC 2497,63,Full ROI,,,HW0110125,2497_F,BRC 2845 BRC 2497,Control,AmyloidFree,Parenchyma,63,ExNeuron13,0.02058929
BRC 2845 BRC 2497,64,Full ROI,,,HW0110125,2497_F 002,BRC 2845 BRC 2497,Control,AmyloidFree,Parenchyma,64,ExNeuron13,0.021284923
BRC 2845 BRC 2497,65,Full ROI,,,HW0110125,2497_F 003,BRC 2845 BRC 2497,Control,AmyloidFree,Parenchyma,65,ExNeuron13,0.019829944
BRC 2845 BRC 2497,66,Full ROI,,,HW0110125,2497_F 004,BRC 2845 BRC 2497,Control,AmyloidFree,Parenchyma,66,ExNeuron13,0.021335727
BRC 2495 BRC 2052,168,Full ROI,,,HW0110125,2052_D,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,168,ExNeuron13,-0.009377737
BRC 2495 BRC 2052,169,Full ROI,,,HW0110125,2052_D 002,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,169,ExNeuron13,-0.004907026
BRC 2495 BRC 2052,170,Full ROI,,,HW0110125,2052_D 003,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,170,ExNeuron13,0.0018922818
BRC 2495 BRC 2052,171,Full ROI,,,HW0110125,2052_D 004,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,171,ExNeuron13,0.0016683912
BRC 2495 BRC 2052,172,Full ROI,,,HW0110125,2052_D 005,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,172,ExNeuron13,0.0086465785
BRC 2495 BRC 2052,173,Full ROI,,,HW0110125,2052_D 006,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,173,ExNeuron13,-0.025267921
BRC 2495 BRC 2052,174,Full ROI,,,HW0110125,2052_E,BRC 2495 BRC 2052,Control,AmyloidFree,Capillaries,174,ExNeuron13,0.014982296
BRC 2495 BRC 2052,175,Full ROI,,,HW0110125,2052_E 002,BRC 2495 BRC 2052,Control,AmyloidFree,Capillaries,175,ExNeuron13,-0.0005112122
BRC 2495 BRC 2052,176,Full ROI,,,HW0110125,2052_E 003,BRC 2495 BRC 2052,Control,AmyloidFree,Capillaries,176,ExNeuron13,-0.003406309
BRC 2495 BRC 2052,177,Full ROI,,,HW0110125,2052_E 004,BRC 2495 BRC 2052,Control,AmyloidFree,Capillaries,177,ExNeuron13,0.016500318
BRC 2495 BRC 2052,178,Full ROI,,,HW0110125,2052_F,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,178,ExNeuron13,0.018901402
BRC 2495 BRC 2052,179,Full ROI,,,HW0110125,2052_F 002,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,179,ExNeuron13,0.023694247
BRC 2495 BRC 2052,180,Full ROI,,,HW0110125,2052_F 003,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,180,ExNeuron13,0.024465518
BRC 2495 BRC 2052,181,Full ROI,,,HW0110125,2052_F 004,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,181,ExNeuron13,0.022993289
BRC 2495 BRC 2052,182,Full ROI,,,HW0110125,2052_F 005,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,182,ExNeuron13,0.02109655
BRC 2495 BRC 2052,183,Full ROI,,,HW0110125,2052_F 006,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,183,ExNeuron13,0.024693983
BRC 2534 BRC 2732,38,Full ROI,,,HW0110125,2732_D,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,38,OPC3,-0.008113957
BRC 2534 BRC 2732,39,Full ROI,,,HW0110125,2732_D 002,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,39,OPC3,0.02475226
BRC 2534 BRC 2732,40,Full ROI,,,HW0110125,2732_D 003,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,40,OPC3,0.010159396
BRC 2534 BRC 2732,41,Full ROI,,,HW0110125,2732_D 005,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,41,OPC3,-0.013426153
BRC 2534 BRC 2732,42,Full ROI,,,HW0110125,2732_D 006,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,42,OPC3,-0.021536635
BRC 2534 BRC 2732,43,Full ROI,,,HW0110125,2732_D 007,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,43,OPC3,-0.010043337
BRC 2534 BRC 2732,44,Full ROI,,,HW0110125,2732_E,BRC 2534 BRC 2732,Control,AmyloidFree,Capillaries,44,OPC3,0.011788583
BRC 2534 BRC 2732,45,Full ROI,,,HW0110125,2732_E 002,BRC 2534 BRC 2732,Control,AmyloidFree,Capillaries,45,OPC3,0.020051062
BRC 2534 BRC 2732,46,Full ROI,,,HW0110125,2732_E 003,BRC 2534 BRC 2732,Control,AmyloidFree,Capillaries,46,OPC3,0.02303388
BRC 2534 BRC 2732,47,Full ROI,,,HW0110125,2732_E 004,BRC 2534 BRC 2732,Control,AmyloidFree,Capillaries,47,OPC3,0.014439828
BRC 2534 BRC 2732,48,Full ROI,,,HW0110125,2732_F,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,48,OPC3,0.021581477
BRC 2534 BRC 2732,49,Full ROI,,,HW0110125,2732_F 002,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,49,OPC3,0.0012702745
BRC 2534 BRC 2732,50,Full ROI,,,HW0110125,2732_F 003,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,50,OPC3,0.027860753
BRC 2534 BRC 2732,51,Full ROI,,,HW0110125,2732_F 004,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,51,OPC3,0.027154317
BRC 2534 BRC 2732,52,Full ROI,,,HW0110125,2732_F 005,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,52,OPC3,0.012330593
BRC 2534 BRC 2732,53,Full ROI,,,HW0110125,2732_F 006,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,53,OPC3,0.018608572
BRC 2845 BRC 2497,54,Full ROI,,,HW0110125,2497_D,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,54,OPC3,0.02217281
BRC 2845 BRC 2497,55,Full ROI,,,HW0110125,2497_D 002,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,55,OPC3,0.019535625
BRC 2845 BRC 2497,56,Full ROI,,,HW0110125,2497_D 003,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,56,OPC3,0.021032643
BRC 2845 BRC 2497,57,Full ROI,,,HW0110125,2497_D 004,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,57,OPC3,0.022839751
BRC 2845 BRC 2497,58,Full ROI,,,HW0110125,2497_D 005,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,58,OPC3,0.01941191
BRC 2845 BRC 2497,59,Full ROI,,,HW0110125,2497_E,BRC 2845 BRC 2497,Control,AmyloidFree,Capillaries,59,OPC3,0.019905183
BRC 2845 BRC 2497,60,Full ROI,,,HW0110125,2497_E 002,BRC 2845 BRC 2497,Control,AmyloidFree,Capillaries,60,OPC3,0.021345481
BRC 2845 BRC 2497,61,Full ROI,,,HW0110125,2497_E 003,BRC 2845 BRC 2497,Control,AmyloidFree,Capillaries,61,OPC3,0.020034894
BRC 2845 BRC 2497,62,Full ROI,,,HW0110125,2497_E 004,BRC 2845 BRC 2497,Control,AmyloidFree,Capillaries,62,OPC3,0.02024084
BRC 2845 BRC 2497,63,Full ROI,,,HW0110125,2497_F,BRC 2845 BRC 2497,Control,AmyloidFree,Parenchyma,63,OPC3,0.019746061
BRC 2845 BRC 2497,64,Full ROI,,,HW0110125,2497_F 002,BRC 2845 BRC 2497,Control,AmyloidFree,Parenchyma,64,OPC3,0.019987103
BRC 2845 BRC 2497,65,Full ROI,,,HW0110125,2497_F 003,BRC 2845 BRC 2497,Control,AmyloidFree,Parenchyma,65,OPC3,0.019818198
BRC 2845 BRC 2497,66,Full ROI,,,HW0110125,2497_F 004,BRC 2845 BRC 2497,Control,AmyloidFree,Parenchyma,66,OPC3,0.019826943
BRC 2495 BRC 2052,168,Full ROI,,,HW0110125,2052_D,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,168,OPC3,0.01403123
BRC 2495 BRC 2052,169,Full ROI,,,HW0110125,2052_D 002,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,169,OPC3,0.00062038493
BRC 2495 BRC 2052,170,Full ROI,,,HW0110125,2052_D 003,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,170,OPC3,0.011790276
BRC 2495 BRC 2052,171,Full ROI,,,HW0110125,2052_D 004,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,171,OPC3,0.0053691943
BRC 2495 BRC 2052,172,Full ROI,,,HW0110125,2052_D 005,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,172,OPC3,0.013601345
BRC 2495 BRC 2052,173,Full ROI,,,HW0110125,2052_D 006,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,173,OPC3,-0.016133916
BRC 2495 BRC 2052,174,Full ROI,,,HW0110125,2052_E,BRC 2495 BRC 2052,Control,AmyloidFree,Capillaries,174,OPC3,0.0041022925
BRC 2495 BRC 2052,175,Full ROI,,,HW0110125,2052_E 002,BRC 2495 BRC 2052,Control,AmyloidFree,Capillaries,175,OPC3,0.019009918
BRC 2495 BRC 2052,176,Full ROI,,,HW0110125,2052_E 003,BRC 2495 BRC 2052,Control,AmyloidFree,Capillaries,176,OPC3,0.012269281
BRC 2495 BRC 2052,177,Full ROI,,,HW0110125,2052_E 004,BRC 2495 BRC 2052,Control,AmyloidFree,Capillaries,177,OPC3,0.015104064
BRC 2495 BRC 2052,178,Full ROI,,,HW0110125,2052_F,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,178,OPC3,0.017165853
BRC 2495 BRC 2052,179,Full ROI,,,HW0110125,2052_F 002,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,179,OPC3,0.020426769
BRC 2495 BRC 2052,180,Full ROI,,,HW0110125,2052_F 003,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,180,OPC3,0.019799713
BRC 2495 BRC 2052,181,Full ROI,,,HW0110125,2052_F 004,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,181,OPC3,0.019534161
BRC 2495 BRC 2052,182,Full ROI,,,HW0110125,2052_F 005,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,182,OPC3,0.019495193
BRC 2495 BRC 2052,183,Full ROI,,,HW0110125,2052_F 006,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,183,OPC3,0.018293517
BRC 2534 BRC 2732,38,Full ROI,,,HW0110125,2732_D,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,38,Oligodendrocytes7,0.01682937
BRC 2534 BRC 2732,39,Full ROI,,,HW0110125,2732_D 002,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,39,Oligodendrocytes7,0.014040924
BRC 2534 BRC 2732,40,Full ROI,,,HW0110125,2732_D 003,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,40,Oligodendrocytes7,0.034698877
BRC 2534 BRC 2732,41,Full ROI,,,HW0110125,2732_D 005,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,41,Oligodendrocytes7,0.027419679
BRC 2534 BRC 2732,42,Full ROI,,,HW0110125,2732_D 006,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,42,Oligodendrocytes7,0.0173814
BRC 2534 BRC 2732,43,Full ROI,,,HW0110125,2732_D 007,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,43,Oligodendrocytes7,0.019557673
BRC 2534 BRC 2732,44,Full ROI,,,HW0110125,2732_E,BRC 2534 BRC 2732,Control,AmyloidFree,Capillaries,44,Oligodendrocytes7,0.029709527
BRC 2534 BRC 2732,45,Full ROI,,,HW0110125,2732_E 002,BRC 2534 BRC 2732,Control,AmyloidFree,Capillaries,45,Oligodendrocytes7,0.019712511
BRC 2534 BRC 2732,46,Full ROI,,,HW0110125,2732_E 003,BRC 2534 BRC 2732,Control,AmyloidFree,Capillaries,46,Oligodendrocytes7,0.031405754
BRC 2534 BRC 2732,47,Full ROI,,,HW0110125,2732_E 004,BRC 2534 BRC 2732,Control,AmyloidFree,Capillaries,47,Oligodendrocytes7,0.024401687
BRC 2534 BRC 2732,48,Full ROI,,,HW0110125,2732_F,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,48,Oligodendrocytes7,0.03774369
BRC 2534 BRC 2732,49,Full ROI,,,HW0110125,2732_F 002,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,49,Oligodendrocytes7,0.027297104
BRC 2534 BRC 2732,50,Full ROI,,,HW0110125,2732_F 003,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,50,Oligodendrocytes7,0.026460659
BRC 2534 BRC 2732,51,Full ROI,,,HW0110125,2732_F 004,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,51,Oligodendrocytes7,0.0322634
BRC 2534 BRC 2732,52,Full ROI,,,HW0110125,2732_F 005,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,52,Oligodendrocytes7,0.042170763
BRC 2534 BRC 2732,53,Full ROI,,,HW0110125,2732_F 006,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,53,Oligodendrocytes7,0.03097213
BRC 2845 BRC 2497,54,Full ROI,,,HW0110125,2497_D,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,54,Oligodendrocytes7,0.022047205
BRC 2845 BRC 2497,55,Full ROI,,,HW0110125,2497_D 002,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,55,Oligodendrocytes7,0.02065589
BRC 2845 BRC 2497,56,Full ROI,,,HW0110125,2497_D 003,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,56,Oligodendrocytes7,0.018775612
BRC 2845 BRC 2497,57,Full ROI,,,HW0110125,2497_D 004,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,57,Oligodendrocytes7,0.020676935
BRC 2845 BRC 2497,58,Full ROI,,,HW0110125,2497_D 005,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,58,Oligodendrocytes7,0.01934029
BRC 2845 BRC 2497,59,Full ROI,,,HW0110125,2497_E,BRC 2845 BRC 2497,Control,AmyloidFree,Capillaries,59,Oligodendrocytes7,0.020420682
BRC 2845 BRC 2497,60,Full ROI,,,HW0110125,2497_E 002,BRC 2845 BRC 2497,Control,AmyloidFree,Capillaries,60,Oligodendrocytes7,0.016839135
BRC 2845 BRC 2497,61,Full ROI,,,HW0110125,2497_E 003,BRC 2845 BRC 2497,Control,AmyloidFree,Capillaries,61,Oligodendrocytes7,0.021251764
BRC 2845 BRC 2497,62,Full ROI,,,HW0110125,2497_E 004,BRC 2845 BRC 2497,Control,AmyloidFree,Capillaries,62,Oligodendrocytes7,0.020527465
BRC 2845 BRC 2497,63,Full ROI,,,HW0110125,2497_F,BRC 2845 BRC 2497,Control,AmyloidFree,Parenchyma,63,Oligodendrocytes7,0.018461673
BRC 2845 BRC 2497,64,Full ROI,,,HW0110125,2497_F 002,BRC 2845 BRC 2497,Control,AmyloidFree,Parenchyma,64,Oligodendrocytes7,0.01834796
BRC 2845 BRC 2497,65,Full ROI,,,HW0110125,2497_F 003,BRC 2845 BRC 2497,Control,AmyloidFree,Parenchyma,65,Oligodendrocytes7,0.020117605
BRC 2845 BRC 2497,66,Full ROI,,,HW0110125,2497_F 004,BRC 2845 BRC 2497,Control,AmyloidFree,Parenchyma,66,Oligodendrocytes7,0.019971924
BRC 2495 BRC 2052,168,Full ROI,,,HW0110125,2052_D,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,168,Oligodendrocytes7,0.020783776
BRC 2495 BRC 2052,169,Full ROI,,,HW0110125,2052_D 002,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,169,Oligodendrocytes7,0.018908612
BRC 2495 BRC 2052,170,Full ROI,,,HW0110125,2052_D 003,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,170,Oligodendrocytes7,0.016752029
BRC 2495 BRC 2052,171,Full ROI,,,HW0110125,2052_D 004,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,171,Oligodendrocytes7,0.02304596
BRC 2495 BRC 2052,172,Full ROI,,,HW0110125,2052_D 005,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,172,Oligodendrocytes7,0.017308647
BRC 2495 BRC 2052,173,Full ROI,,,HW0110125,2052_D 006,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,173,Oligodendrocytes7,0.0027690013
BRC 2495 BRC 2052,174,Full ROI,,,HW0110125,2052_E,BRC 2495 BRC 2052,Control,AmyloidFree,Capillaries,174,Oligodendrocytes7,0.025204038
BRC 2495 BRC 2052,175,Full ROI,,,HW0110125,2052_E 002,BRC 2495 BRC 2052,Control,AmyloidFree,Capillaries,175,Oligodendrocytes7,0.0316079
BRC 2495 BRC 2052,176,Full ROI,,,HW0110125,2052_E 003,BRC 2495 BRC 2052,Control,AmyloidFree,Capillaries,176,Oligodendrocytes7,0.033987034
BRC 2495 BRC 2052,177,Full ROI,,,HW0110125,2052_E 004,BRC 2495 BRC 2052,Control,AmyloidFree,Capillaries,177,Oligodendrocytes7,0.028043255
BRC 2495 BRC 2052,178,Full ROI,,,HW0110125,2052_F,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,178,Oligodendrocytes7,0.025545213
BRC 2495 BRC 2052,179,Full ROI,,,HW0110125,2052_F 002,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,179,Oligodendrocytes7,0.022826122
BRC 2495 BRC 2052,180,Full ROI,,,HW0110125,2052_F 003,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,180,Oligodendrocytes7,0.02881961
BRC 2495 BRC 2052,181,Full ROI,,,HW0110125,2052_F 004,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,181,Oligodendrocytes7,0.028259514
BRC 2495 BRC 2052,182,Full ROI,,,HW0110125,2052_F 005,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,182,Oligodendrocytes7,0.025500027
BRC 2495 BRC 2052,183,Full ROI,,,HW0110125,2052_F 006,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,183,Oligodendrocytes7,0.028178444
BRC 2534 BRC 2732,38,Full ROI,,,HW0110125,2732_D,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,38,Astrocytes2,0.030799247
BRC 2534 BRC 2732,39,Full ROI,,,HW0110125,2732_D 002,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,39,Astrocytes2,0.011416538
BRC 2534 BRC 2732,40,Full ROI,,,HW0110125,2732_D 003,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,40,Astrocytes2,0.029273853
BRC 2534 BRC 2732,41,Full ROI,,,HW0110125,2732_D 005,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,41,Astrocytes2,0.03439665
BRC 2534 BRC 2732,42,Full ROI,,,HW0110125,2732_D 006,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,42,Astrocytes2,0.030789524
BRC 2534 BRC 2732,43,Full ROI,,,HW0110125,2732_D 007,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,43,Astrocytes2,0.031748224
BRC 2534 BRC 2732,44,Full ROI,,,HW0110125,2732_E,BRC 2534 BRC 2732,Control,AmyloidFree,Capillaries,44,Astrocytes2,0.028096
BRC 2534 BRC 2732,45,Full ROI,,,HW0110125,2732_E 002,BRC 2534 BRC 2732,Control,AmyloidFree,Capillaries,45,Astrocytes2,0.021270828
BRC 2534 BRC 2732,46,Full ROI,,,HW0110125,2732_E 003,BRC 2534 BRC 2732,Control,AmyloidFree,Capillaries,46,Astrocytes2,0.019840682
BRC 2534 BRC 2732,47,Full ROI,,,HW0110125,2732_E 004,BRC 2534 BRC 2732,Control,AmyloidFree,Capillaries,47,Astrocytes2,0.027510822
BRC 2534 BRC 2732,48,Full ROI,,,HW0110125,2732_F,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,48,Astrocytes2,0.031382512
BRC 2534 BRC 2732,49,Full ROI,,,HW0110125,2732_F 002,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,49,Astrocytes2,0.029386362
BRC 2534 BRC 2732,50,Full ROI,,,HW0110125,2732_F 003,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,50,Astrocytes2,0.02133271
BRC 2534 BRC 2732,51,Full ROI,,,HW0110125,2732_F 004,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,51,Astrocytes2,0.023525318
