ROI,Scan_ID,disease_status,pathology,region,celltype,rel_abundance
34,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,ExNeuron1,0.018638784
35,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,ExNeuron1,0.031217298
36,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,ExNeuron1,0.03551236
37,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,ExNeuron1,0.022868376
67,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,ExNeuron1,0.027471144
68,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,ExNeuron1,0.024829255
69,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,ExNeuron1,0.02901667
70,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,ExNeuron1,0.019828422
71,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,ExNeuron1,0.023166602
72,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,ExNeuron1,-0.001689694
73,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,ExNeuron1,0.04439644
74,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,ExNeuron1,0.014370914
75,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,ExNeuron1,0.007824194
76,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,ExNeuron1,0.035578825
77,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,ExNeuron1,0.020898663
78,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,ExNeuron1,0.02131887
79,BRC 2845 BRC 2497,AD-CAA,Amyloid,Capillaries,ExNeuron1,0.03786434
80,BRC 2845 BRC 2497,AD-CAA,Amyloid,Capillaries,ExNeuron1,0.027085055
81,BRC 2845 BRC 2497,AD-CAA,Amyloid,Capillaries,ExNeuron1,0.02063619
82,BRC 2845 BRC 2497,AD-CAA,Amyloid,Capillaries,ExNeuron1,0.024148364
83,BRC 2845 BRC 2497,AD-CAA,Amyloid,Capillaries,ExNeuron1,0.036608018
84,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,ExNeuron1,0.030793337
85,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,ExNeuron1,0.043402974
86,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,ExNeuron1,0.0348074
87,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,ExNeuron1,0.06332742
88,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,ExNeuron1,0.042078413
89,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,ExNeuron1,0.03923918
90,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,ExNeuron1,0.044834323
91,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,ExNeuron1,0.028693939
92,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,ExNeuron1,0.035697516
93,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,ExNeuron1,0.046084628
94,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,ExNeuron1,0.040189546
95,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,ExNeuron1,0.03034029
96,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,ExNeuron1,0.027159471
97,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,ExNeuron1,0.050793167
98,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,ExNeuron1,0.04230078
99,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,ExNeuron1,0.047343243
100,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Capillaries,ExNeuron1,0.03788848
101,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Capillaries,ExNeuron1,0.022110267
102,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Capillaries,ExNeuron1,0.048517603
103,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Capillaries,ExNeuron1,0.03953448
104,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Capillaries,ExNeuron1,0.042646628
105,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Capillaries,ExNeuron1,0.037627656
106,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Capillaries,ExNeuron1,0.052350435
107,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Capillaries,ExNeuron1,0.052094482
108,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,ExNeuron1,0.024462847
109,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,ExNeuron1,0.013511848
110,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,ExNeuron1,0.06683953
111,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,ExNeuron1,0.04487139
112,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,ExNeuron1,0.024229126
113,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,ExNeuron1,0.056263424
114,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,ExNeuron1,0.03717917
115,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,ExNeuron1,0.036835246
116,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,ExNeuron1,0.02018584
117,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,ExNeuron1,0.049806636
118,BRC 2613 BRC 2509,AD-CAA,Amyloid,Arteries,ExNeuron1,0.06954979
119,BRC 2613 BRC 2509,AD-CAA,Amyloid,Arteries,ExNeuron1,0.09795214
120,BRC 2613 BRC 2509,AD-CAA,Amyloid,Arteries,ExNeuron1,0.041164212
121,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,ExNeuron1,0.045038126
122,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,ExNeuron1,0.028874783
123,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,ExNeuron1,0.04227654
124,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,ExNeuron1,0.035764214
125,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,ExNeuron1,0.093738645
126,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,ExNeuron1,0.05604365
127,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,ExNeuron1,0.024138886
128,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,ExNeuron1,0.08949577
129,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,ExNeuron1,0.046591107
130,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,ExNeuron1,0.023482459
131,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,ExNeuron1,0.04741336
132,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,ExNeuron1,0.0066751917
133,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,ExNeuron1,0.020877082
134,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,ExNeuron1,0.03346955
135,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Capillaries,ExNeuron1,0.024685737
136,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Capillaries,ExNeuron1,0.05323649
137,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Capillaries,ExNeuron1,0.03493526
138,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Capillaries,ExNeuron1,0.058007408
139,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Capillaries,ExNeuron1,-0.0012977214
140,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,ExNeuron1,0.05862944
141,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,ExNeuron1,0.14264491
142,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,ExNeuron1,0.13209388
143,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,ExNeuron1,0.10170801
144,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,ExNeuron1,0.081630215
145,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,ExNeuron1,0.03981987
146,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,ExNeuron1,0.07101555
147,BRC 2613 BRC 2509,AD-CAA,Amyloid,Capillaries,ExNeuron1,0.023661701
148,BRC 2613 BRC 2509,AD-CAA,Amyloid,Capillaries,ExNeuron1,0.022993471
149,BRC 2613 BRC 2509,AD-CAA,Amyloid,Capillaries,ExNeuron1,0.02196308
150,BRC 2613 BRC 2509,AD-CAA,Amyloid,Capillaries,ExNeuron1,0.027495189
151,BRC 2613 BRC 2509,AD-CAA,Amyloid,Capillaries,ExNeuron1,0.022885246
152,BRC 2613 BRC 2509,AD-CAA,Amyloid,Capillaries,ExNeuron1,0.023663465
153,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,ExNeuron1,0.03352844
154,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,ExNeuron1,0.026188612
155,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,ExNeuron1,0.021978013
156,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,ExNeuron1,0.024580274
157,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,ExNeuron1,0.016961081
158,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,ExNeuron1,0.028240662
159,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,ExNeuron1,0.01814699
160,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,ExNeuron1,0.030648578
161,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,ExNeuron1,0.031684738
162,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,ExNeuron1,0.030630518
163,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,ExNeuron1,0.02045721
164,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,ExNeuron1,0.028974352
165,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,ExNeuron1,0.02435654
166,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,ExNeuron1,0.023494186
167,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,ExNeuron1,0.031112343
184,BRC 2495 BRC 2052,AD-CAA,Amyloid,Arteries,ExNeuron1,0.022670522
185,BRC 2495 BRC 2052,AD-CAA,Amyloid,Capillaries,ExNeuron1,0.022197105
186,BRC 2495 BRC 2052,AD-CAA,Amyloid,Parenchyma,ExNeuron1,0.017218817
187,BRC 2495 BRC 2052,AD-CAA,Amyloid,Parenchyma,ExNeuron1,0.017291192
188,BRC 2495 BRC 2052,AD-CAA,Amyloid,Parenchyma,ExNeuron1,0.14915657
189,BRC 2495 BRC 2052,AD-CAA,AmyloidFree,Parenchyma,ExNeuron1,0.022681346
38,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,ExNeuron1,0.030359246
39,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,ExNeuron1,0.0324395
40,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,ExNeuron1,0.031431146
41,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,ExNeuron1,0.03905625
42,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,ExNeuron1,0.022089615
43,BRC 2534 BRC 2732,Control,AmyloidFree,Arteries,ExNeuron1,0.03299481
44,BRC 2534 BRC 2732,Control,AmyloidFree,Capillaries,ExNeuron1,0.022320135
45,BRC 2534 BRC 2732,Control,AmyloidFree,Capillaries,ExNeuron1,0.022875486
46,BRC 2534 BRC 2732,Control,AmyloidFree,Capillaries,ExNeuron1,0.032427873
47,BRC 2534 BRC 2732,Control,AmyloidFree,Capillaries,ExNeuron1,0.025661424
48,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,ExNeuron1,0.037150983
49,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,ExNeuron1,0.023196086
50,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,ExNeuron1,0.027544137
51,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,ExNeuron1,0.030557431
52,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,ExNeuron1,0.028097266
53,BRC 2534 BRC 2732,Control,AmyloidFree,Parenchyma,ExNeuron1,0.026532082
54,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,ExNeuron1,0.020686602
55,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,ExNeuron1,0.021272097
56,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,ExNeuron1,0.02287324
57,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,ExNeuron1,0.021812603
58,BRC 2845 BRC 2497,Control,AmyloidFree,Arteries,ExNeuron1,0.022817394
59,BRC 2845 BRC 2497,Control,AmyloidFree,Capillaries,ExNeuron1,0.022998096
60,BRC 2845 BRC 2497,Control,AmyloidFree,Capillaries,ExNeuron1,0.022943249
61,BRC 2845 BRC 2497,Control,AmyloidFree,Capillaries,ExNeuron1,0.02274553
62,BRC 2845 BRC 2497,Control,AmyloidFree,Capillaries,ExNeuron1,0.023274962
63,BRC 2845 BRC 2497,Control,AmyloidFree,Parenchyma,ExNeuron1,0.023781626
64,BRC 2845 BRC 2497,Control,AmyloidFree,Parenchyma,ExNeuron1,0.023102827
65,BRC 2845 BRC 2497,Control,AmyloidFree,Parenchyma,ExNeuron1,0.022618443
66,BRC 2845 BRC 2497,Control,AmyloidFree,Parenchyma,ExNeuron1,0.022462191
168,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,ExNeuron1,0.033737104
169,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,ExNeuron1,0.03482044
170,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,ExNeuron1,0.025368785
171,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,ExNeuron1,0.030924538
172,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,ExNeuron1,0.031090876
173,BRC 2495 BRC 2052,Control,AmyloidFree,Arteries,ExNeuron1,0.03314812
174,BRC 2495 BRC 2052,Control,AmyloidFree,Capillaries,ExNeuron1,0.02452629
175,BRC 2495 BRC 2052,Control,AmyloidFree,Capillaries,ExNeuron1,0.03748861
176,BRC 2495 BRC 2052,Control,AmyloidFree,Capillaries,ExNeuron1,0.034957487
177,BRC 2495 BRC 2052,Control,AmyloidFree,Capillaries,ExNeuron1,0.032216493
178,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,ExNeuron1,0.03036127
179,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,ExNeuron1,0.027048606
180,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,ExNeuron1,0.028829748
181,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,ExNeuron1,0.033830274
182,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,ExNeuron1,0.029584734
183,BRC 2495 BRC 2052,Control,AmyloidFree,Parenchyma,ExNeuron1,0.025395477
0,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,InhNeuron5,0.02739378
1,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,InhNeuron5,0.022501536
2,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,InhNeuron5,0.022792239
3,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,InhNeuron5,0.023046074
4,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,InhNeuron5,0.033374555
5,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,InhNeuron5,0.033858873
6,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,InhNeuron5,0.041946836
7,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,InhNeuron5,0.039836086
8,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,InhNeuron5,0.042189665
9,BRC 2534 BRC 2732,AD-CAA,Amyloid,Arteries,InhNeuron5,0.034886006
10,BRC 2534 BRC 2732,AD-CAA,Amyloid,Capillaries,InhNeuron5,0.027748879
11,BRC 2534 BRC 2732,AD-CAA,Amyloid,Parenchyma,InhNeuron5,0.033117242
12,BRC 2534 BRC 2732,AD-CAA,Amyloid,Parenchyma,InhNeuron5,0.054318257
13,BRC 2534 BRC 2732,AD-CAA,Amyloid,Parenchyma,InhNeuron5,0.05590513
14,BRC 2534 BRC 2732,AD-CAA,Amyloid,Parenchyma,InhNeuron5,0.035555996
15,BRC 2534 BRC 2732,AD-CAA,Amyloid,Parenchyma,InhNeuron5,0.026569394
16,BRC 2534 BRC 2732,AD-CAA,Amyloid,Parenchyma,InhNeuron5,0.02583469
17,BRC 2534 BRC 2732,AD-CAA,Amyloid,Parenchyma,InhNeuron5,0.023019817
18,BRC 2534 BRC 2732,AD-CAA,Amyloid,Parenchyma,InhNeuron5,0.033982698
19,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Arteries,InhNeuron5,0.28431454
20,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Arteries,InhNeuron5,0.025905827
21,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Arteries,InhNeuron5,0.06608811
22,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Arteries,InhNeuron5,-0.12281853
23,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Arteries,InhNeuron5,0.03372603
24,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Arteries,InhNeuron5,0.053576395
25,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Arteries,InhNeuron5,0.04226142
26,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Arteries,InhNeuron5,0.027947726
27,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Capillaries,InhNeuron5,0.036983732
28,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Capillaries,InhNeuron5,0.013077267
29,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Capillaries,InhNeuron5,0.020578397
30,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Capillaries,InhNeuron5,0.08830425
31,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,InhNeuron5,0.034234267
32,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,InhNeuron5,0.036628064
33,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,InhNeuron5,-0.12946144
34,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,InhNeuron5,0.032618023
35,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,InhNeuron5,0.058481574
36,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,InhNeuron5,0.04221451
37,BRC 2534 BRC 2732,AD-CAA,AmyloidFree,Parenchyma,InhNeuron5,0.025654338
67,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,InhNeuron5,0.027879905
68,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,InhNeuron5,0.02747809
69,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,InhNeuron5,0.025435023
70,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,InhNeuron5,0.027806625
71,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,InhNeuron5,0.04371129
72,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,InhNeuron5,0.030797398
73,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,InhNeuron5,0.029125743
74,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,InhNeuron5,0.02570368
75,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,InhNeuron5,0.0128329955
76,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,InhNeuron5,0.02976726
77,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,InhNeuron5,0.03039884
78,BRC 2845 BRC 2497,AD-CAA,Amyloid,Arteries,InhNeuron5,0.022938928
79,BRC 2845 BRC 2497,AD-CAA,Amyloid,Capillaries,InhNeuron5,0.009577244
80,BRC 2845 BRC 2497,AD-CAA,Amyloid,Capillaries,InhNeuron5,0.028736768
81,BRC 2845 BRC 2497,AD-CAA,Amyloid,Capillaries,InhNeuron5,0.02492628
82,BRC 2845 BRC 2497,AD-CAA,Amyloid,Capillaries,InhNeuron5,0.023503229
83,BRC 2845 BRC 2497,AD-CAA,Amyloid,Capillaries,InhNeuron5,0.033394843
84,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,InhNeuron5,0.029298976
85,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,InhNeuron5,0.056967292
86,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,InhNeuron5,0.042181395
87,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,InhNeuron5,0.063267246
88,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,InhNeuron5,0.04935683
89,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,InhNeuron5,0.048433542
90,BRC 2845 BRC 2497,AD-CAA,Amyloid,Parenchyma,InhNeuron5,0.030894956
91,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,InhNeuron5,0.035501957
92,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,InhNeuron5,0.041825354
93,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,InhNeuron5,0.040417064
94,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,InhNeuron5,0.03548805
95,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,InhNeuron5,0.036568906
96,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,InhNeuron5,0.03613474
97,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,InhNeuron5,0.066033415
98,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,InhNeuron5,0.05247457
99,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Arteries,InhNeuron5,0.053580213
100,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Capillaries,InhNeuron5,0.045428462
101,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Capillaries,InhNeuron5,0.024797285
102,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Capillaries,InhNeuron5,0.03973868
103,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Capillaries,InhNeuron5,0.044051617
104,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Capillaries,InhNeuron5,0.044026278
105,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Capillaries,InhNeuron5,0.04073
106,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Capillaries,InhNeuron5,0.042348947
107,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Capillaries,InhNeuron5,0.047627218
108,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,InhNeuron5,0.04005824
109,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,InhNeuron5,0.0669081
110,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,InhNeuron5,-0.0023463096
111,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,InhNeuron5,0.02071546
112,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,InhNeuron5,0.033972062
113,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,InhNeuron5,0.07129244
114,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,InhNeuron5,0.041643202
115,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,InhNeuron5,0.03789593
116,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,InhNeuron5,0.015360526
117,BRC 2845 BRC 2497,AD-CAA,AmyloidFree,Parenchyma,InhNeuron5,0.04370671
118,BRC 2613 BRC 2509,AD-CAA,Amyloid,Arteries,InhNeuron5,0.06978003
119,BRC 2613 BRC 2509,AD-CAA,Amyloid,Arteries,InhNeuron5,0.051351655
120,BRC 2613 BRC 2509,AD-CAA,Amyloid,Arteries,InhNeuron5,0.046384905
121,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,InhNeuron5,0.047877673
122,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,InhNeuron5,0.03806744
123,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,InhNeuron5,0.029548472
124,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,InhNeuron5,0.04128601
125,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,InhNeuron5,0.0537265
126,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,InhNeuron5,0.06123308
127,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,InhNeuron5,0.03984098
128,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,InhNeuron5,0.079772845
129,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,InhNeuron5,0.034361
130,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,InhNeuron5,0.03787576
131,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,InhNeuron5,0.055808168
132,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,InhNeuron5,0.027291596
133,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,InhNeuron5,0.03894986
134,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Arteries,InhNeuron5,0.037747923
135,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Capillaries,InhNeuron5,0.038112648
136,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Capillaries,InhNeuron5,0.032327786
137,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Capillaries,InhNeuron5,0.058655497
138,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Capillaries,InhNeuron5,0.049067557
139,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Capillaries,InhNeuron5,0.03673063
140,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,InhNeuron5,0.047447745
141,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,InhNeuron5,0.09747549
142,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,InhNeuron5,0.26588106
143,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,InhNeuron5,0.12844245
144,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,InhNeuron5,0.04475947
145,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,InhNeuron5,0.059472997
146,BRC 2613 BRC 2509,AD-CAA,AmyloidFree,Parenchyma,InhNeuron5,0.07420384
147,BRC 2613 BRC 2509,AD-CAA,Amyloid,Capillaries,InhNeuron5,0.022234265
148,BRC 2613 BRC 2509,AD-CAA,Amyloid,Capillaries,InhNeuron5,0.020307822
149,BRC 2613 BRC 2509,AD-CAA,Amyloid,Capillaries,InhNeuron5,0.02209932
150,BRC 2613 BRC 2509,AD-CAA,Amyloid,Capillaries,InhNeuron5,0.028786117
151,BRC 2613 BRC 2509,AD-CAA,Amyloid,Capillaries,InhNeuron5,0.023100674
152,BRC 2613 BRC 2509,AD-CAA,Amyloid,Capillaries,InhNeuron5,0.023439879
153,BRC 2613 BRC 2509,AD-CAA,Amyloid,Parenchyma,InhNeuron5,0.025153868
