"gene","statistic","p.value","p_adj"
"TTC9B",0.319662157138046,6.93463365005836e-06,0.00027151198752304
"TEKT5",0.319583426279486,6.9728409580066e-06,0.000272164073280076
"CCDC18",0.3195589322346,6.98476835258226e-06,0.000272164073280076
"TMC3",0.319537937338984,6.99500723786874e-06,0.000272164073280076
"TCL1B",0.319439961159443,7.04297727467196e-06,0.000273460797467305
"IFITM5",0.319368228599422,7.07829591762291e-06,0.000274261938916028
"ZNF710",0.319181024113512,7.17126213529869e-06,0.000276715891815782
"CRNN",0.31906380261299,7.23006311684144e-06,0.000278378947068335
"TRMT1L",0.319035809418835,7.24417264270779e-06,0.000278378947068335
"PRX",0.31898507175443,7.2698127597703e-06,0.00027844584550221
"SFI1",0.318930834940755,7.29731634908915e-06,0.00027844584550221
"TNFSF11",0.318894093873427,7.31600386201152e-06,0.00027844584550221
"FAM76B",0.318892344298792,7.3168948749475e-06,0.00027844584550221
"ZNF474",0.318885346000254,7.32045995617825e-06,0.00027844584550221
"CA6",0.318815363014867,7.35620151131866e-06,0.000278907811221548
"GEMIN5",0.318803115992424,7.36247327758745e-06,0.000278907811221548
"EMP2",0.31853543107332,7.50082986417055e-06,0.000283573883690788
"FSD2",0.318365722333758,7.58981967064155e-06,0.000286358529634145
"PAK1IP1",0.318274744452755,7.63793691779891e-06,0.000287592963461316
"GPX8",0.318183766571752,7.68634339160849e-06,0.000288833298152274
"PDGFRL",0.317994812511208,7.78781118561307e-06,0.000291473269944909
"SDR16C5",0.317912582503379,7.83236402522862e-06,0.000292554461070339
"C17orf64",0.31785659611507,7.86283606793067e-06,0.000293106439929488
"GPX2",0.317793611428221,7.89725149402323e-06,0.000293752812909733
"LRRC71",0.317767367808702,7.91163337404131e-06,0.000293752812909733
"SPDYE4",0.317637899285736,7.98294823240356e-06,0.000295226814234394
"CENPO",0.317606406942312,8.00038703213164e-06,0.000295287012276859
"AKR1C4",0.317497933314963,8.06073092554217e-06,0.000296927437407151
"PYROXD2",0.317293233082707,8.17578328063305e-06,0.000300572693994297
"ATF1",0.317190008179261,8.23439003836213e-06,0.000301533410020512
"RGS11",0.31717076285828,8.2453606855502e-06,0.000301533410020512
"ABRAXAS1",0.317162014985107,8.25035192334983e-06,0.000301533410020512
"RAB41",0.317044793484584,8.31751150989135e-06,0.000303394228435021
"CTIF",0.316938069431869,8.37910730232318e-06,0.000305045239723563
"TAC4",0.316841842826963,8.43501502951993e-06,0.000305885632306609
"FBXL16",0.316815599207443,8.45032386118112e-06,0.000305885632306609
"CELA1",0.316810350483539,8.45338878680377e-06,0.000305885632306609
"JDP2",0.316785856438653,8.46770571334957e-06,0.000305885632306609
"ITPR1",0.316707125580093,8.51388026345504e-06,0.000306959899228352
"SCAMP3",0.316652888766419,8.54582815140042e-06,0.000307260590844418
"SCAND1",0.316637142594707,8.55512461121747e-06,0.000307260590844418
"SYT17",0.316558411736147,8.60175089849925e-06,0.000308342226065973
"MOB1B",0.316469183429779,8.65488523008056e-06,0.000309652560453993
"GIMAP5",0.316337965332179,8.73358948553442e-06,0.000311870969850556
"TECTA",0.316294225966312,8.75997466190685e-06,0.000312216196156054
"RTL9",0.31622599255556,8.80128647147115e-06,0.0003130910974118
"TLX1",0.316124517226749,8.86306624657369e-06,0.000314092267971556
"CST5",0.316009045300861,8.93386734516887e-06,0.000316001716928738
"SLFN14",0.315893573374973,9.00520431181254e-06,0.000317922865269208
"RTN4RL2",0.315744859531026,9.09787330924832e-06,0.000320588456459475
"HEXB",0.315673126971005,9.14289491712009e-06,0.000321118323008212
"ZNF98",0.315666128672466,9.14729855645581e-06,0.000321118323008212
"LRRD1",0.315624138881234,9.17376263604028e-06,0.000321443135066957
"ASB14",0.315379198432381,9.32958846391325e-06,0.000325621226082687
"TMEM225B",0.315354704387496,9.34530826624118e-06,0.000325621226082687
